track_name,acousticness,danceability,energy,instrumentalness,loudness,tempo,valence
Ecstasy,0.02386907463049595,0.2667578659370725,0.8974596121560625,0.028556034482758615,0.9418367346938776,0.59441337510614,0.1004497751124438
Wahran (Squid Kids Remix),0.4190654089131246,0.19835841313269492,0.7687814783911212,1.4331896551724135e-06,0.894280343716434,0.46452727432436397,0.31891197258513604
Traffic,0.7165682444870262,0.816689466484268,0.4812662732600806,0.0041810344827586205,0.7966433941997852,0.475530700084912,0.48918397943885206
Heute Nacht,0.019647750612217615,0.5813953488372092,0.9115337830366029,0.5150862068965516,0.8236036519871107,0.5054255848680935,0.004176483186977942
You,0.2662936825373374,0.7496580027359779,0.8381470348737848,0.0,0.8661922663802364,0.4158112025297925,0.635896337545513
Vibration (One More Time) (feat. AR/CO),0.32961354281151234,0.4637482900136799,0.9597880831984559,0.0345905172413793,0.9827604726100967,0.7336925013908004,0.0929535232383808
Misbehave,0.3225780027810485,0.7523939808481531,0.8572476953545183,0.011745689655172413,0.8551020408163266,0.44106227856996455,0.550224887556222
Love Me Again (feat. AI Vocals),0.005586721322761932,0.6566347469220246,0.8361364390337076,0.006433189655172413,0.7831095596133191,0.41716979474716714,0.002248875562218887
Trujillana,0.04547823329549217,0.7291381668946647,0.8029616076724337,0.37715517241379304,0.7985499462943073,0.4517553362808538,0.6069822231741272
All For One,0.11955241904480483,0.6470588235294117,0.9849205311994209,0.0,0.9141783029001075,0.5933300149328025,0.7933176269008354
Revolution,0.8552688908018857,0.10533515731874143,0.29227026429282316,0.03286637931034482,0.6187969924812031,0.5128451380552221,0.29213964446348256
Tell Me Why - MEDUZA Remix,0.08738995033411277,0.5157318741450069,0.9276185497572206,0.9633620689655171,0.8445757250268529,0.4524931923989108,0.15720711073034913
Vivaldi,0.9618070684060531,0.33515731874145005,0.2540689433313562,0.9622844827586206,0.5450322234156821,0.17621292419406787,0.06639537374170057
Huna (feat. Ravid Kahalani),0.0003351932285942438,0.4870041039671682,0.8964543142360238,0.011206896551724136,0.8307733619763695,0.5345240535238487,0.19683015635039625
Zhudio54 - BIJOU Remix,0.04980006502849142,0.8809849521203829,0.804972203512511,0.4461206896551723,0.9209720730397423,0.4407811905249905,0.3178410794602699
Get Down,0.15674027349154251,0.9480164158686729,0.5576689151830145,0.00014978448275862065,0.7716165413533835,0.3639036102245777,1.0
Tonight,0.07673613257369602,0.6867305061559508,0.7818503513516231,0.0,0.8669978517722878,0.30017860802857727,0.8340115656457485
The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix),0.059046774782815385,0.7715458276333788,0.9075125913564485,0.9633620689655171,0.7772556390977444,0.4760108921617427,0.023988005997001495
Xanadu,0.6743550043042429,0.7045143638850888,0.6230132799855237,0.22737068965517238,0.7529538131041891,0.4642754662840746,0.03737417005782823
Babek,0.05402138904676975,0.5471956224350204,0.7416384345500789,3.049568965517241e-06,0.8106605800214823,0.6976019676163148,0.7611908331548511
Big Jet Plane,0.24016167670990005,0.7906976744186046,0.3837523750163361,0.00814655172413793,0.7685553168635876,0.3586273533803766,0.2557292782180339
Ego Death,0.057539159062001695,0.8673050615595074,0.5958702361444814,1.4224137931034482e-06,0.8409237379162191,0.36502796240447405,0.31677018633540377
BRAZIL,0.09452599807929758,0.6880984952120383,0.6149708966252149,1.3685344827586205e-05,0.8606605800214824,0.42374608379937334,0.674448490040694
Papi,0.11251687901434095,0.7072503419972639,0.7396278387100017,0.0,0.83531149301826,0.5355839896934382,0.5919897194260013
Doin' 2 Me,0.011707641149265516,0.8194254445964432,0.9638092748786102,0.10732758620689653,0.9003490870032224,0.4526864404298305,0.5405868494324267
Problems,0.008008957247535928,0.6087551299589603,0.8492053119942095,0.030603448275862068,0.9025510204081633,0.32392469182795075,0.5255943456843007
Right By You,0.6884260843651707,0.73734610123119,0.47221859197973315,0.00012499999999999998,0.7429108485499463,0.30055339208854276,0.22360248447204967
No Cap,0.2492073710347822,0.44459644322845415,0.7898927347119319,0.0,0.9210526315789475,0.3150235704037713,0.7504819019061898
Feels Like,0.027788875504611545,0.16279069767441856,0.8994702079961396,0.6842672413793103,0.9374865735767992,0.5902263344362135,0.48811308631398587
To Be Real,0.0012548388182905949,0.6853625170998632,0.9497351039980698,0.6443965517241378,0.8785445757250269,0.4759289081486254,0.6937245662882845
SIN,0.0016066158198137892,0.6538987688098494,0.7396278387100017,0.03265086206896552,0.8554779806659507,0.48184346909495507,0.3949453844506319
Get Down,0.15674027349154251,0.9480164158686729,0.5576689151830145,0.00014978448275862065,0.7716165413533835,0.3639036102245777,1.0
Ininna Tora,0.058343220779769,0.7482900136798905,0.8924331225558695,0.7273706896551724,0.897905477980666,0.522823763651802,0.5213107731848362
Cruel,0.11754226475038658,0.5034199726402189,0.7004212198284961,2.2198275862068963e-05,0.8473952738990334,0.7101923696307793,0.566288284429214
Blow Ya Mind,0.0031142315406274797,0.6347469220246238,0.9909523187196526,0.013900862068965516,0.8866004296455425,0.4759991801598689,0.08117369886485329
Sonata,1.0,0.0,0.0,0.9558189655172413,0.0,0.7138113782098205,0.12400942385949881
Element,0.030201060657913448,0.8043775649794801,0.8773536537552904,2.3491379310344824e-06,0.8873254564983889,0.07374461979913915,0.28892696508888416
Maria Maria,0.04075437070360927,0.8112175102599178,0.5988861299045972,0.002165948275862069,0.8413802363050484,0.28807425409188064,0.6905118869136861
Move Your Body - RAIZHELL Remix,0.004290171802862158,0.79890560875513,0.9346556351974908,0.011206896551724136,0.9154940923737916,0.44677187948350067,0.34247162133219106
Stay With Me,0.5909336010858853,0.32010943912448697,0.41692720637760994,6.885775862068965e-05,0.8276047261009667,0.20716188914590222,0.1593488969800814
Solar System,0.03562847725284273,0.49247606019151846,0.941692720637761,0.46874999999999994,0.9321160042964555,0.7334758293561328,0.28678517883915183
Passion,0.2572479882124552,0.8549931600547195,0.4601550169392699,0.09159482758620689,0.695139634801289,0.37046233127397304,0.3521096594559863
Darkside,0.31152215416174805,0.4774281805745554,0.7124847948689594,1.7025862068965515e-06,0.8268528464017186,0.6811641729862676,0.4484900406939388
Asgard Rave,0.0024910837093578215,0.41860465116279066,0.8954490163159853,2.8771551724137927e-06,0.8702738990332975,0.6519778643164582,0.35103876633112013
Like This,0.7527510217865547,0.7113543091655266,0.32343449981401984,0.0,0.5620837808807734,0.27736362837818046,0.48811308631398587
Body & Mind,0.031005122375680753,0.7154582763337892,0.6762940697475698,0.0,0.8461063372717509,0.4466489034638245,0.4356393231955451
Load Up,0.13563365340015085,0.6087551299589603,0.7858715430317775,0.0,0.8279806659505908,0.2536995285919245,0.5941315056757336
Devil,0.01753708860307845,0.3433652530779753,0.7587284991907352,0.0,0.86812567132116,0.18366761338681808,0.18290854572713644
Your Mind,0.4552481862126532,0.6402188782489739,0.9758728499190735,0.9568965517241378,0.8661385606874329,0.46434573829531817,0.5555793531805526
Offender,0.0034760593136227654,0.3803009575923393,1.0,0.8663793103448275,1.0,0.7336749333879893,0.2557292782180339
Skeletons (feat. Robbie Rosen),0.008883374365607868,0.49521203830369354,0.8512159078342867,0.3297413793103448,0.9084854994629431,0.30793195326911255,0.43028485757121443
One Day Soon,0.6653093099793608,0.25991792065663466,0.35258813949513934,1.1099137931034483e-06,0.6769065520945221,0.20674611307937807,0.3210537588348683
Apocalypto,0.002290068279915996,0.3775649794801641,0.9969841062398841,0.0,0.8984962406015038,0.5813779170204669,0.11651317198543584
Matrix,0.047990926163514996,0.9999999999999999,0.6431192383862958,0.0,0.8108754027926961,0.5515415922466547,0.5973441850503319
Back To Me,0.00833058193464285,0.4295485636114911,0.7335960511897701,5.9374999999999995e-06,0.8744092373791622,0.5688167950106873,0.3928035982008996
Keep On Dreaming,0.0875909657635546,0.6279069767441859,0.4923245503805052,8.588362068965517e-05,0.7682062298603652,0.22986560477849677,0.17755408010280577
Like It,0.7959693391165472,0.32147742818057445,0.35962522493540955,0.0,0.843796992481203,0.6287471085995375,0.7633326194045834
Can You Feel It,0.21704490232409013,0.8399452804377564,0.59687553406452,0.26077586206896547,0.8630504833512354,0.28278628524580557,0.7933176269008354
Left & Right,0.15372504204991513,0.7975376196990424,0.7195218803092296,1.6379310344827585e-06,0.8506444683136413,0.5934881269581003,0.9089740843863783
Get Closer,0.4361517204156798,0.6415868673050615,0.4340172710182662,7.262931034482758e-05,0.6611976369495167,0.27962990074078414,0.6369672306703791
Way Back,0.2230753652073449,0.2900136798905608,0.551637127662783,0.0,0.8650912996777659,0.4021081603373056,0.14435639323195548
Flow,0.06346911423053556,0.7154582763337892,0.6793099635076856,5.549568965517241e-06,0.8845059076262084,0.4057096009135361,0.6541015206682373
Sound Of The Underground,0.003606719342759952,0.5348837209302324,0.9014808038362169,1.7672413793103446e-05,0.8833243823845328,0.6746932919509268,0.914328550010709
Bones,0.020652827759426746,0.8057455540355677,0.7406331366300403,0.0,0.9018796992481204,0.38270722923315664,0.5737845363032769
Want You Like That,0.0018277327921997972,0.389876880984952,0.6169814924652921,0.0,0.8738990332975296,0.6398032383685182,0.5395159563075606
Oh Yeah,0.008461241963780035,0.722298221614227,0.6933841343882259,2.112068965517241e-05,0.8146616541353384,0.363845050215208,0.7569072606553866
Sand Dunes,0.032311722667052616,0.7264021887824896,0.9477245081579926,0.9999999999999999,0.8891514500537058,0.4525576084092174,0.6134075819233241
Take Me Away,0.03251273809649444,0.3064295485636114,0.7979351180722407,0.0,0.8398764769065521,0.7219336515093844,0.39387449132576574
The Formula - FOVOS Remix,0.010501548572614563,0.6114911080711354,0.8954490163159853,0.9547413793103448,0.8661654135338346,0.5051796328287415,0.0348040265581495
Blow It Up,0.1858875107606072,0.7756497948016415,0.878358951675329,0.13685344827586204,0.8581632653061225,0.4818844611015138,0.8222317412722211
Faux Parti,0.0016267173627579718,0.7729138166894663,0.9728569561589577,0.8653017241379309,0.9941460794844253,0.4466723274675724,0.4077961019490255
Let Me Tell You Something,0.1858875107606072,0.48016415868673046,0.7496808179103878,0.0,0.8487379162191193,0.7352970456475274,0.6530306275433713
Karma,0.07372090113206865,0.6265389876880985,0.6179867903853307,0.0,0.8102309344790548,0.24186455069832807,0.06607410580424074
Sand Dunes,0.032311722667052616,0.7264021887824896,0.9477245081579926,0.9999999999999999,0.8891514500537058,0.4525576084092174,0.6134075819233241
Baila Conmigo,0.006561646155554784,0.6402188782489739,0.8542318015944025,0.44073275862068956,0.8284908700322234,0.4640646502503441,0.05161704861854788
Sensación Fenomenal,0.019145212038613052,0.8248974008207933,0.751691413750465,0.0005193965517241379,0.7525510204081634,0.44650835944133754,0.6069822231741272
LOOK at me(x2) NOW,0.03271375352593626,0.8919288645690834,0.7235430719893841,0.15517241379310343,0.8175349087003223,0.46421105027376813,0.8018847718997645
Take Me For A Ride,0.555755900933566,0.4870041039671682,0.8723271641550974,2.0150862068965515e-06,0.8226906552094523,0.5339794454367113,0.566288284429214
In The Dark,0.01934622746805488,0.7332421340629274,0.4541232294190383,0.0001357758620689655,0.7135875402792697,0.4170760987321758,0.0026772328121653435
SICK,0.005104284292101551,0.8891928864569082,0.7285695615895771,0.0,0.9009129967776585,0.6224343395894945,0.43992289569500964
Butterflies & Bandaids (Luca Testa Remix),0.009275354453019429,0.4528043775649795,0.9658198707186875,0.0,0.9073308270676692,0.6518080402892865,0.29428143071321483
DON'T SAY,0.008280328077282392,0.7031463748290012,0.7175112844691525,4.3211206896551715e-06,0.8684479054779807,0.41779053084648493,0.3521096594559863
Cold Hard Truth (feat. Clovet Mae),0.028994968081262496,0.8084815321477427,0.8381470348737848,2.144396551724138e-06,0.8906015037593985,0.4527508564401371,0.39708717070036414
ZERO GRAVITY,0.9517562969339618,0.009575923392612817,0.05793531913182472,0.9450431034482758,0.3444414607948443,1.0000000000000002,0.020882415934889695
Ancestors,0.834162270710494,0.6839945280437756,0.4661868044595015,0.18211206896551724,0.7446294307196564,0.24042983046877292,0.5041764831869779
Shake,0.05633306648535074,0.6333789329685362,0.7838609471917003,0.0,0.855263157894737,0.6517553362808537,0.9721567787534804
Everybody,0.3487100086084857,0.6306429548563611,0.7939139263920864,0.0041918103448275856,0.6758592910848551,0.37097180335548846,0.535232383808096
Higher,0.0,0.3761969904240766,0.8290993535934373,0.00015086206896551722,0.8327067669172933,0.6272304043568646,0.42385949882201757
Crash And Burn,0.08769147347827551,0.6922024623803008,0.7798397555115458,2.456896551724138e-06,0.8636680988184748,0.47610458817673423,0.8629256800171343
Wake Me Up - Hardstyle Remix,0.0020287482216416225,0.45690834473324204,0.9356609331175294,1.0301724137931034e-05,0.8647690655209452,0.592785406845665,0.07367744699079032
Once Again - Roy Orion Remix,0.026984813786844242,0.1641586867305061,0.9819046374393051,0.7532327586206895,0.8752685284640173,0.8230023716803796,0.06478903405440137
Bad Memories (feat. Elley Duhé & FAST BOY),0.1185473418975957,0.5786593707250342,0.7657655846310054,0.0,0.8376745435016112,0.44083975053436014,0.6712358106660956
Heroes,0.000629680832726518,0.41723666210670307,0.756717903350658,0.5280172413793103,0.8263426423200859,0.37124117939858875,0.42814307132148216
Stolen Dance,0.414040023177079,0.9507523939808481,0.5626954047832075,0.0002575431034482758,0.7640977443609023,0.38234415717506515,0.6958663525380168
Reload - Hardstyle Remix,0.01974825832693853,0.2421340629274965,0.8522212057543253,1.314655172413793e-05,0.9204081632653062,0.592516030802565,0.19147569072606554
Ready To Fly - Sub Focus & Dimension,0.04869448016656138,0.4117647058823528,0.9688357644788033,0.7155172413793103,0.9867615467239528,0.7333060053289608,0.44206468194474197
No Fear,0.03562847725284273,0.7359781121751025,0.746664924150272,0.0,0.8044307196562837,0.253488712558194,0.48382951381452133
Lipstick (feat. Robbie Rise),0.06517774538079107,0.8577291381668947,0.9195761663969118,0.3049568965517241,0.8309881847475833,0.4468362954938074,0.30499036196187623
Slow Down,0.018341150320845753,0.4008207934336524,0.7868768409518161,1.918103448275862e-06,0.8808807733619765,0.47579422012707534,0.2353823088455772
LSD,0.19493320508548934,0.5663474692202461,0.24803715581112465,0.14331896551724138,0.5955424274973147,0.4178022428483588,0.0
New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,0.012009164293428253,0.7277701778385771,0.8964543142360238,0.2823275862068965,0.8077067669172933,0.45859514537522333,0.34568430070678946
World Hold On - FISHER Rework,0.006621950784387333,0.816689466484268,0.888411930875715,0.006153017241379309,0.8583780880773362,0.45847802535648413,0.8822017562647249
The Drill,0.03412086153202904,0.7592339261285909,0.9698410623988418,0.4073275862068965,0.8817400644468314,0.4642871782859486,0.017991004497751123
Take It Back,0.13261842195852347,0.389876880984952,0.5978808319845587,0.006530172413793103,0.7011009667024706,0.3730741076918573,0.10687513386164063
Illusion,0.08176151830974167,0.7742818057455539,0.7165059865491138,1.8857758620689653e-05,0.925,0.2419055427048869,0.5962732919254659
KARMA (With Jazz Cartier),0.021858920336077697,0.1641586867305061,0.9426980185577996,0.8566810344827586,0.9180719656283567,0.5935993909759025,0.16041979010494753
Thrill,0.2783546083038469,0.8659370725034198,0.7738079679913142,0.0,0.8726369495166488,0.45832576933212305,0.8254444206468196
No Sleep,0.12256765048643221,0.722298221614227,0.6893629427080715,0.0,0.7816058002148228,0.2828682692589231,0.7569072606553866
One Life,0.21704490232409013,0.38166894664842677,0.8260834598333215,0.0,0.881686358754028,0.7320059731209558,0.3895909188263012
Slow It Down,0.9336649082841977,0.33378932968536246,0.05904114684386719,0.0,0.6134264232008593,0.5488126958100314,0.07796101949025487
Jolene (feat. Angie Robba) [Adam Trigger & Flo Dosh Remix],0.12156257333922309,0.7154582763337892,0.8602635891146341,0.011422413793103447,0.8413802363050484,0.4526278804204608,0.7055043906618119
Halo,0.27332922256780123,0.44322845417236656,0.718516582389191,0.0,0.8419978517722879,0.18308786929405912,0.46776611694152925
Your Song,0.8321521164160758,0.506155950752394,0.3113709247735566,5.959051724137931e-06,0.7045112781954888,0.4651948584311774,0.3103448275862069
Make You Feel My Love,0.9115532110455968,0.1819425444596443,0.16761332220803635,0.00041271551724137925,0.7150375939849625,0.09640148742423804,0.06543156992932106
If I Ain't Got You,0.6060097582940223,0.5813953488372092,0.44105435645853647,7.392241379310345e-06,0.7555048335123524,0.4080695692911311,0.14007282073249092
I Will Always Love You,0.8492384279186309,0.2024623803009576,0.20983583484965768,6.05603448275862e-06,0.6645005370569281,0.11016894562703133,0.08010280573998715
Unchained Melody,0.39795878882173297,0.21203830369357046,0.20380404732942606,0.0005592672413793103,0.551530612244898,0.29175767868122865,0.27072178196615976
Thinking out Loud,0.47635480630404486,0.816689466484268,0.4420596543785751,0.0,0.837889366272825,0.17731970837115335,0.5952023988005997
It's All Coming Back to Me Now - Radio Version,0.7195834759286536,0.28590971272229815,0.5003669337408141,0.0,0.7806928034371644,0.22909846865575506,0.26750910259156135
All of Me,0.9266293682537338,0.3255813953488371,0.26010073085158786,0.0,0.8109559613319013,0.4170175387228063,0.31677018633540377
A Thousand Years,0.3105170770145389,0.32421340629274964,0.4038583334171081,0.0010355603448275862,0.8007250268528464,0.5288554446168712,0.13471835510816021
Stand by Me,0.05944880564169904,0.7824897400820793,0.5797854694238638,0.0,0.7931793770139635,0.49982139197142267,0.6101949025487257
At Last,0.5497254380503112,0.12311901504787959,0.3445457561348305,0.014331896551724135,0.7688775510204082,0.22669750827160134,0.31355750696080537
Tennessee Whiskey,0.20598905370478973,0.28454172366621067,0.3666623103756798,0.010344827586206895,0.7082706766917294,0.0,0.5106018419361749
I Try,0.31453738560337546,0.5595075239398084,0.64010334462618,0.0006271551724137931,0.8050483351235231,0.1621233859397418,0.7504819019061898
Let's Stay Together,0.5849031382026305,0.7824897400820793,0.39782654589687655,0.011853448275862067,0.713265306122449,0.3117500658800105,0.5127436281859071
Out Of Reach,0.0027926068535205593,0.6607387140902873,0.6984106239884189,4.0086206896551726e-05,0.8024973147153599,0.582086493133839,0.5545084600556865
I'm Yours,0.5617863638168207,0.709986320109439,0.44105435645853647,0.0,0.7500805585392052,0.5987292477966797,0.7247804669094025
My Girl,0.6381722270047143,0.5307797537619697,0.41491661053753276,0.0,0.7122986036519872,0.3270459403273505,0.7055043906618119
Lover,0.49444619495380915,0.23939808481532143,0.5405788505423583,1.7025862068965516e-05,0.797046186895811,0.11604251456680237,0.44741914756907264
This Year's Love,0.7346596331367905,0.19835841313269492,0.16258683260784335,3.3189655172413796e-05,0.6882116004296456,0.6810997569759611,0.17969586635253804
L-O-V-E,0.6894311615123798,0.3296853625170998,0.3696782041357956,0.0,0.798093447905478,0.17282815565250487,0.6723067037909617
Can't Help Falling in Love,0.9457258340507071,0.2900136798905608,0.2892543705327073,0.0002112068965517241,0.6230397422126746,0.3021052323368372,0.32962090383379744
Baby Can I Hold You,0.08145999516557893,0.6949384404924759,0.41893780221768717,0.0,0.7178034371643395,0.15024741603958658,0.4634825444420647
Kiss from a Rose,0.6874210072179615,0.5471956224350204,0.5305258713419723,0.0,0.8097207303974222,0.4862061897929904,0.20218462197472695
How Long Will I Love You,0.2964459969536111,0.29685362517099867,0.300312647653132,0.0006950431034482758,0.7538668098818475,0.07336397973823677,0.14756907260655386
Bleeding Love,0.18890274220223457,0.6210670314637482,0.6541775155067204,0.0,0.8425886143931257,0.3239422598307616,0.20325551509959308
Chasing Cars,0.19995859082153497,0.5143638850889193,0.5928543423843656,6.97198275862069e-05,0.8790010741138561,0.32379585980733755,0.11651317198543584
"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",0.17282150784688854,0.2818057455540356,0.6471404300664503,0.0,0.8620032223415682,0.42422627587620415,0.11651317198543584
Kiss Me,0.02306501291272865,0.46785225718194257,0.7476702220703105,1.8965517241379308e-06,0.8136412459720731,0.30020203203232515,0.41315056757335616
Nothing Compares 2 U,0.04266401728330662,0.4487004103967168,0.571743086063555,2.489224137931034e-05,0.8122448979591838,0.4169414107106258,0.13471835510816021
Iris,0.0012045849609301385,0.17920656634746918,0.713490092788998,8.588362068965516e-06,0.7838882921589689,0.6278042924486869,0.4945384450631827
When You Say Nothing At All,0.7557662532281821,0.4514363885088919,0.23898947453077718,0.0005818965517241379,0.6690655209452202,0.7208620033379207,0.37781109445277367
Time After Time,0.4894208092177635,0.7414500683994527,0.4460808460587295,1.4439655172413792e-06,0.75343716433942,0.47825959652153555,0.2771471407153566
Stay,0.9497461426395436,0.5978112175102598,0.30634443517336357,6.594827586206896e-05,0.7277121374865736,0.3699528591924575,0.09616620261297923
Wherever You Will Go,0.03683456982949369,0.5116279069767442,0.7175112844691525,0.0,0.8633458646616542,0.37073756331801017,0.35960591133004927
Wonderful Tonight,0.652243307065642,0.5307797537619697,0.20983583484965768,0.13900862068965517,0.5810687432867885,0.2742013878722221,0.48168772756478906
By Your Side,0.034623400105633605,0.6361149110807113,0.5053934233410071,3.86853448275862e-05,0.7258861439312567,0.639809094369455,0.396016277575498
Hero,0.046181787298538564,0.5554035567715457,0.6793099635076856,8.135775862068965e-05,0.8049140708915146,0.45268058442889353,0.04005140286999358
Turn Me On,0.8683348937156044,0.33515731874145005,0.17565570556834517,4.741379310344828e-06,0.7134801288936627,0.7140046262407402,0.48168772756478906
Beyond,0.23011090523780878,0.5430916552667577,0.6853417510279172,0.0,0.855639097744361,0.15984540157526422,0.1625615763546798
Put Your Records On,0.1677961221108429,0.7592339261285909,0.5084093171011229,1.4439655172413792e-06,0.7900107411385607,0.2771059643369543,0.542728635682159
My Love Is Your Love,0.05633306648535074,0.8016415868673049,0.47221859197973315,5.0862068965517235e-06,0.745220193340494,0.1978918396626943,0.46883701006639533
You Are So Beautiful,0.85024350506584,0.15458276333789323,0.17766630140842238,0.002877155172413793,0.7067669172932332,0.2030451204872193,0.06082672949239666
No One,0.02095435090358948,0.6292749658002735,0.5466106380625899,9.536637931034481e-06,0.8552363050483351,0.2419816707170674,0.14114371385735705
Every Breath You Take,0.5457051294614746,0.8700410396716826,0.4490967398188453,0.0031681034482758615,0.737593984962406,0.402207712353234,0.7547654744056543
Total Eclipse of the Heart,0.14568442487224212,0.3378932968536251,0.7215324761493068,0.0,0.842561761546724,0.4768131642901063,0.16577425572927823
When a Man Loves a Woman - 2000 Remaster,0.09854630666813409,0.46785225718194257,0.43301197309822764,8.286637931034481e-06,0.8389903329752955,0.28217140514742484,0.2685799957164275
I'll Stand by You,0.3014713826896568,0.34746922024623794,0.6039126195047902,4.838362068965517e-06,0.8247851772287863,0.4983691037390567,0.24716213321910474
(Everything I Do) I Do It For You,0.07784171743562607,0.46785225718194257,0.3616358207754868,1.4547413793103447e-05,0.6621643394199785,0.4833250373320059,0.23324052259584493
Angels - 2004 Mix,0.14266919343061474,0.28590971272229815,0.5988861299045972,2.025862068965517e-05,0.8375134264232009,0.5933358709337393,0.2899978582137503
Eternal Flame,0.6381722270047143,0.4610123119015047,0.22893649533039118,0.0,0.6332169709989259,0.17692150030744008,0.39066181195116734
Can You Feel The Love Tonight,0.8170759592079389,0.15458276333789323,0.36063052285544817,0.0008200431034482757,0.7519602577873256,0.43264134922261593,0.12186763760976654
"My Heart Will Go On - Love Theme from ""Titanic""",0.7356647102839996,0.33378932968536246,0.2721643058920511,5.74353448275862e-06,0.6856874328678841,0.2955933592949374,0.003212679374598411
Truly Madly Deeply,0.4049943288521969,0.5075239398084815,0.6964000281483417,0.0,0.7623523093447906,0.6992182238749158,0.8361533518954808
She's Always a Woman,0.8009947248525929,0.14774281805745548,0.32041860605390404,0.0005096982758620689,0.6785177228786252,0.7490586478493837,0.37352752195330907
Warwick Avenue,0.34066939143081276,0.42270861833105333,0.5878278527841726,0.0,0.8445220193340495,0.7096887535502006,0.4998929106875134
I Have Nothing,0.5788726753193758,0.4883720930232558,0.39782654589687655,0.0,0.7187164339419979,0.6103416976546716,0.21931891197258513
We Belong Together,0.03402035381730813,0.8932968536251708,0.45914971901923135,0.0,0.7887755102040817,0.534465493514479,0.7783251231527094
Take My Breath Away,0.0615594676508382,0.4281805745554035,0.7175112844691525,0.0,0.7483082706766917,0.27553070008491204,0.5480831013064897
"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",0.7477256360505091,0.8043775649794801,0.3676676082957184,0.0,0.8464285714285715,0.280244780839165,0.6947954594131507
Save Tonight,4.1107655320853285e-05,0.49658002735978113,0.6913735385481486,5.8836206896551714e-05,0.7647153598281419,0.4148918103826897,0.5866352538016706
You Make It Real,0.21000936229362624,0.34473324213406287,0.5546530214228987,0.0,0.8584586466165414,0.20722044915527188,0.31141572071107304
Take Me Home,0.761796716111437,0.3803009575923393,0.3917947583766449,0.0,0.7488721804511278,0.19641612742658038,0.6316127650460485
I Swear,0.8472282736242126,0.5554035567715457,0.5697324902234777,0.24676724137931033,0.8748657357679914,0.24011360641817708,0.9518098093810239
Careless Whisper,0.13060826766410522,0.5335157318741449,0.6260291737456395,0.0,0.763936627282492,0.6113723538195766,0.8222317412722211
You're Still The One,0.36479124296383175,0.548563611491108,0.4913192524604666,0.0,0.765655209452202,0.4983691037390567,0.6412508031698437
With Or Without You,0.0001512641106549736,0.4870041039671682,0.4259748876579574,0.3825431034482758,0.6831901181525242,0.3598688255790122,0.08331548511458557
Purple Rain,0.0354274618234009,0.25034199726402184,0.4490967398188453,0.0024568965517241374,0.7207841031149302,0.3768219482915118,0.1647033626044121
Last Request,0.2421718310043183,0.575923392612859,0.7024318156685734,0.0,0.8243823845327605,0.18860422217667555,0.39066181195116734
I Want to Know What Love Is - 1999 Remaster,0.1939281279382802,0.4008207934336524,0.46819740029957874,1.8965517241379308e-06,0.7311493018259936,0.1902380464380874,0.4152923538230885
Be My Baby,0.1818672021717707,0.4473324213406292,0.7677761804710826,0.0,0.8118152524167562,0.47397885983661764,0.8382951381452131
Killing Me Softly With His Song,0.027989890934053373,0.7948016415868672,0.2862384767725915,0.0,0.5410042964554242,0.25585453693672594,0.5041764831869779
(Sittin' On) the Dock of the Bay,0.6874210072179615,0.8002735978112175,0.36364641661556396,1.7456896551724137e-05,0.6991944146079485,0.32151201944192315,0.535232383808096
Ordinary People,0.9326598311369885,0.389876880984952,0.12740140540649222,0.0,0.6246777658431795,0.10699499311919891,0.34782608695652173
Sexual Healing,0.11955241904480483,0.8495212038303693,0.5998914278246358,0.0001314655172413793,0.7401718582169711,0.2674084267853483,0.7590490469051189
Ain't No Sunshine,0.45926849480148974,0.46922024623803005,0.4119007167774169,1.853448275862069e-05,0.6931525241675618,0.17246508359441337,0.5138145213107732
I Say a Little Prayer,0.48037511489288137,0.5581395348837208,0.3515828415751007,0.0,0.6233351235230935,0.4937428629988581,0.49668023131291494
A Thousand Miles,0.32458815707546673,0.5143638850889193,0.8240728639932443,0.0,0.8969387755102041,0.2706233712997394,0.24930391946883707
Heaven,0.07110770054932491,0.5294117647058822,0.7597337971107738,0.0,0.9070622986036521,0.25340672854507656,0.6915827800385522
Mandy,0.42007048606033376,0.1696306429548563,0.46116031485930853,2.6831896551724134e-06,0.758109559613319,0.32217374754779954,0.30284857571214396
"Endless Love - From ""The Endless Love"" Soundtrack",0.7487307131977182,0.3789329685362517,0.2711590079720125,0.0002359913793103448,0.6695220193340494,0.2600532896085264,0.0950953094881131
Without You,0.21402967088246275,0.6538987688098494,0.40989012093733973,0.0,0.8030880773361977,0.25934471349515414,0.46241165131719864
Lay Me Down - Single Version,0.920598905370479,0.3761969904240766,0.17465040764830655,0.0,0.7071160042964555,0.4634966181594589,0.25465838509316774
Just Be,0.6261113012382048,0.43228454172366615,0.6561881113467977,0.0,0.8288131041890441,0.16027874564459926,0.25144570571856933
Nothing's Gonna Change My Love for You,0.7678271789946917,0.5047879616963065,0.6119550028650991,0.0,0.86374865735768,0.5148010423681668,0.33176269008352965
I'll Make Love To You,0.09995341467422686,0.523939808481532,0.4983563379007368,0.0,0.7848012889366274,0.5497086639533864,0.17648318697793963
